Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_SPS,RDKit2D_BalabanJ,RDKit2D_Chi0n,RDKit2D_Kappa1,RDKit2D_Kappa3,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,PubChemFP_fp_0,PubChemFP_fp_9,Mordred2D_nAtom,Mordred2D_ATS0se,Mordred2D_ATS2se,Mordred2D_ATS6se,Mordred2D_ATS0are,Mordred2D_ATS5p,Mordred2D_ATS6p,Mordred2D_ATS0i,Mordred2D_ATS2i,Mordred2D_ATS6i,Mordred2D_AATS0v,Mordred2D_ATSC1dv,Mordred2D_ATSC2dv,Mordred2D_ATSC0v,Mordred2D_ATSC1v,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC0i,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTse-1l,Mordred2D_BCUTare-1l,Mordred2D_BalabanJ,Mordred2D_SpMAD_DzZ,Mordred2D_SpAbs_Dzse,Mordred2D_SpMAD_Dzse,Mordred2D_SpMAD_Dzpe,Mordred2D_SpMAD_Dzare,Mordred2D_SpAbs_Dzi,Mordred2D_SpDiam_Dzi,Mordred2D_SpMAD_Dzi,Mordred2D_Sse,Mordred2D_Spe,Mordred2D_Sare,Mordred2D_Sp,Mordred2D_Si,Mordred2D_SsCH3,Mordred2D_ETA_dEpsilon_D,Mordred2D_fMF,Mordred2D_CIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID_h,Mordred2D_MID_C,Mordred2D_AMID_O,Mordred2D_apol,Mordred2D_bpol,Mordred2D_TopoPSA,ChemInfo_ISF,ChemInfo_RC1,ChemInfo_DIP,ChemInfo_DZPE,ChemInfo_CV
"3,6,9,12-tetraoxatetradecane-1,14-diol",OCCOCCOCCOCCOCCO,0.0386419753086419,0.402322791112933,10.875,2.828262412638549,9.598488164720845,15.76,13.76,16.828661258890406,3.78975318402537,2,2,14.5386,-0.9625999999999986,22,0,38,303.32166399999994,543.696808,484.204776,242.48,61.909118311168,52.34438221297999,6448.839620248478,10962.168812359288,10307.58841535398,163.61463307262903,0.4016620498614999,-95.66759002770084,1647.6313097212192,-254.8321920405552,-0.2952149584487579,-0.5055124653739619,-2.5123484784341503,40.42922738305386,1.0639270363961544,1.8953834967854597,2.6279196216129685,2.3833906080521063,2.828262412638549,9.240669689412352,146.72203691505595,9.25166466351284,9.176967046004858,8.979801049427268,155.92619485450098,124.461862302308,9.802196833147626,38.75018208302989,37.07450980392156,37.76000000000002,21.66553652694612,43.82450254433719,0.0,0.0763888888888889,0.0,3.8641197779795022,55.12261923055186,-1.7472421042876607,186.98000000000005,0.7081578084118326,19.49791266213412,0.7081578084118326,36.181446,29.014554,77.38000000000001,0.001556922,0.8541,5.2882,0.332873,68.217
methane-d4,[2H]C([2H])([2H])[2H],-2.5,0.36152028070076,64.0,3.0237157840738176,4.5,0.0,0.0,0.0,0.0,0,0,0.0,0.6361,4,0,5,34.414372,40.310784,0.0,25.61,0.0,0.0,866.464964186996,1109.5059121454938,0.0,109.57037589461012,0.0,0.0,180.10193075137815,-144.08154460110245,-0.0784000000000001,-0.0575999999999999,-0.6441115423033604,4.373530150759195,0.874706030151839,-0.2185051135769348,2.4379053955913843,2.0860715727357,3.0237157840738176,15.640918313565066,14.12489865607039,2.79646121269556,3.055285023914504,2.996265463835312,10.56754193685434,7.11182900418906,2.196040530205161,4.775673707210489,4.450980392156863,4.5200000000000005,2.5971089820359285,5.830579291848352,0.0,-0.3199999999999999,0.0,1.6,3.816483617504394,0.433733436621288,24.950000000000006,0.0,2.0,0.0,4.337172,4.012828,0.0,0.3077306824099322,77.83456,0.0,0.032563,7.72
perfluorocyclopentene,FC1=C(F)C(F)(F)C(F)(F)C1(F)F,-6.061342592592593,0.5410253997920165,29.53846153846154,3.38504086711234,5.523715784073818,10.262101806239736,0.8558041784250954,0.0,0.0,0,0,1.7021720804013911,3.0565,0,0,13,165.70258,261.44658000000004,0.0,165.73000000000002,0.0,0.0,3062.40345917,4683.60893741,0.0,271.8412734002948,-8.001489017712667e-15,-13.047337278106518,162.79157627010088,-2.502907580418549e-13,-7.606804075521722e-15,9.319304039841698e-15,-8.938392695297796e-16,116.85048076923069,8.988498520710053,3.7549373916403663,2.4960548158301696,2.2517523147179137,3.225624655872612,3.775991634390889,47.59429387669179,3.8243421325265854,3.7127409314564233,3.6374152857008175,46.048418934656766,31.591043353011077,3.726362882721856,16.65331391114348,17.48627450980392,18.12,7.668263473053892,17.378213724323505,0.0,0.0,0.3846153846153846,2.7392031134182164,46.95801485205828,-3.445498050892483,80.23000000000002,1.055705340974462,10.626893514860964,0.0,12.806,8.904,0.0,0.001317508,0.95497,0.9965,0.053486,38.736
diethyl glutarate,CCOC(=O)CCCC(=O)OCC,-0.2575940098261522,0.5891025133512612,9.384615384615383,3.334857361032243,8.16852706778819,11.94,7.305630712979889,0.0,4.280727355757119,0,0,6.963737817291586,1.2829000000000002,16,0,29,228.76693200000008,392.984996,346.05558400000007,182.69000000000003,47.60041262279199,42.66447167697999,4841.636780407985,8068.461651280139,7703.541466887177,178.43293567228548,48.5945303210464,25.17003567181926,1344.7973954731135,-189.265053793434,0.1202653983353128,0.0544114149821643,-1.6219278606151513,34.0477066617721,1.1740588504059344,0.987234405398451,2.563077647858836,2.3180750727937283,3.2259564936751346,6.747772627614613,86.93813117738726,6.75224542316963,6.721860489127651,6.641685465417097,90.10655039453786,71.75477492139099,6.9763494633588,29.425345957756736,28.200000000000003,28.68,17.309394011976053,33.15986146017424,3.5064421138825903,0.0,0.0,3.4665284487234764,29.86441310151157,-2.0587786054423884,152.55000000000004,0.5624414224636947,17.163535472695308,0.5624414224636947,28.906688,21.259312,52.60000000000001,0.002940348,1.55481,1.2261,0.249177,52.605
sulfur hexafluoride,FS(F)(F)(F)(F)F,-10.47222222222222,0.4601519369796083,23.142857142857142,4.4312936752559775,2.6760351285192265,6.93,18691.48102040813,0.0,0.0,0,0,0.6401240009977348,3.1694,0,0,7,104.743849,240.0,0.0,106.8136,0.0,0.0,1928.6535662401,4553.309397599999,0.0,237.00589583707583,-29.469387755102023,12.278911564625837,106.051182985005,-90.90101398714712,-1.4399999999999984,-2.024522448979591,-4.033211510204085,42.75685935779998,6.108122765399997,0.6552331759556242,2.891783571172699,2.3974821430393525,4.4312936752559775,0.7738095238095237,12.124923323180887,1.9313519139400883,1.921373753579896,1.8975596317220629,13.476313846893884,8.807033700961442,2.1328732705592746,9.816824471959212,10.376470588235296,10.816,3.737724550898202,10.203707716490678,0.0,0.0,0.0,2.2156821434752767,16.710403323704405,-1.6585770045312644,46.370000000000005,1.70706996325474,0.0,0.0,6.242,14.058,0.0,0.005138067,2.59664,0.0,0.020422,22.068
fluorotrichlorosilane,F[Si](Cl)(Cl)Cl,-3.694444444444444,0.3693365164603346,12.0,3.0237157840738176,2.011857892036909,6.0168831168831165,44.15794746479995,0.0,0.0,0,0,1.978451728734412,2.1079,0,0,5,56.79791900000001,77.926875,0.0,43.8643,0.0,0.0,874.4821301131,1182.2755553426998,0.0,638.7612198415152,-2.283456790123454,-13.662222222222226,340.3335136337785,-222.10455597220667,-1.3735840000000004,-1.2678759999999998,-9.027621160000002,43.01588168971998,8.603176337943996,0.3568238257408073,2.105180844673172,1.7028316057541817,3.0237157840738176,0.4883975215066215,12.701987071982945,2.6194143657597264,2.743612197994795,3.128044342891974,14.762768648514037,9.832348259305816,2.9966343825127737,6.031682447195921,6.023529411764706,5.731999999999999,7.561077844311378,5.726079234123425,0.0,0.0,0.0,0.9509775004326936,33.23201641796777,-2.095109923830919,73.91,1.7,0.0,0.0,12.627,15.023,0.0,0.002514063,1.81244,0.2813,0.00859,18.699
"1,1,1,3,5,5,5-heptamethyltrisiloxane",C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,-1.361111111111111,0.6807749511205753,14.0,3.830355464089918,9.393846850117352,12.57064935064935,8.665250918332472,0.0,15.409675925925924,0,0,4.386942158603596,2.5397000000000007,21,0,34,241.00638400000005,431.5313,530.4122279999999,183.8128,113.127051195282,115.48177208184602,5526.001069235677,9040.478889440768,13122.005219135766,252.8173499562633,-9.828698363877145,50.63710538681704,3590.9407197318087,513.2132142623054,-3.08216392733564,-3.832334948096885,-5.5352265488675645,95.88251011837806,2.8200738270111194,0.312186755222835,2.0757255765199294,1.6882638017930358,3.830355464089918,2.2390057743442493,79.13067032748884,6.569490293301812,6.814945300786898,7.154017862119718,90.08146809674734,66.20874193112029,7.451388098207917,32.7632920611799,30.91372549019608,31.248,26.67871017964072,38.158751187801386,15.409675925925924,0.0261752136752136,0.0,3.66217257548786,41.55645677757104,-2.3913663110263315,194.94000000000003,0.8409845949762372,11.771060512808,0.3201512172297023,44.553446,71.862554,18.46,0.001508254,0.87714,0.8337,0.27986,75.215
"1,3-diphenyltetramethyldisiloxane",C[Si](C)(O[Si](C)(C)c1ccccc1)c1ccccc1,-1.8358955341395824,0.7842343937152438,12.421052631578949,2.24789110191987,12.181750982360125,14.247258437324971,3.435917675651284,2.734270597127741,9.166759259259258,0,0,4.084919476896149,3.2276000000000016,22,0,41,290.948268,513.461988,946.7239760000002,224.7852,196.674918099772,163.49267554294002,6415.249101420778,10247.634364708263,22083.491201303004,260.63907363430263,16.822026865255104,42.68607016693472,3462.316681335893,595.0561081044704,-1.7132659131469363,-2.108067102914929,1.7112569079945927,89.94288947380389,2.1937290115561923,0.3983489831039682,2.0734287626888404,1.686643393727347,1.95671934458802,4.094572740371798,141.87896552606145,7.4593296276395185,7.667818858360726,7.976133717222596,153.4421823370635,116.14711964135368,8.061206158546137,39.65404224326293,37.819607843137256,38.152,31.88709341317365,45.22543413585783,9.166759259259258,0.0,0.3658536585365853,4.002621844146843,58.38973644444852,-4.8927096223193765,243.79000000000008,0.3375103881502176,31.324324776697573,0.1037172203755708,53.251446,54.686554,9.23,0.00069225,0.42397,0.5209,0.336968,82.759
"1,3-dimethyl-1,1,3,3-tetraphenyldisiloxane",C[Si](O[Si](C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,-2.4408882905013867,0.4396521244318443,11.93103448275862,1.90505682740436,16.955253674256387,19.584164982517088,3.896532060073385,5.210323129251702,4.68412037037037,0,0,5.627421853737428,3.782400000000002,26,0,55,393.2272839999998,696.2236519999997,1515.1911519999994,306.6451999999998,358.2617792631681,354.3403543628091,8422.863270417774,13424.17219411133,31989.06224799873,273.5582911676988,3.240844811753901,18.847921640648902,4200.649384455409,590.430077339467,-1.5877637024793354,-1.9898805950413228,1.4604834300197618,108.09341366108332,1.9653347938378785,0.4151878274922094,2.074818010122156,1.688297791344314,1.6242310317281234,5.132230239469577,255.58369624320525,8.80904199707838,9.036712499612372,9.376418805117146,274.0611096894196,189.6925303688156,9.442671842525954,53.42971595047344,51.2705882352941,51.67200000000002,43.48420239520959,60.05601342770618,4.68412037037037,0.0,0.4909090909090909,4.480415733515215,90.7863458024345,-7.555954482569126,337.17000000000013,0.2336364787114418,52.78500995158552,0.0709438240616727,72.618618,58.699382,9.23,0.000258454,0.16524,0.7419,0.445449,108.196
3-ethyl-6-methylpyridine,CCc1ccc(C)nc1,1.0766666666666669,0.5530661857438417,9.555555555555555,2.881555877646136,5.886371184255383,6.272699386503069,1.525354420961612,0.0,4.130740740740741,0,0,1.8295157570260951,1.95242,11,0,20,144.42886800000002,248.70887599999995,84.63696399999998,112.66490000000002,24.469309262735,13.031093194546996,3259.6890837967394,5294.232737679542,1906.5276938659472,198.6685287978277,27.700000000000003,5.459999999999999,1055.7408065335924,-42.34535916640426,0.0823199999999978,0.0778049999999982,-0.3307503944999979,28.823022117082527,1.4411511058541264,0.987916903888738,2.459302172536374,2.215291468285845,2.1804017457062086,3.523460990789009,31.65246112669613,3.5255983346398216,3.508425091028831,3.488517345595879,30.985924456950016,23.07999037182219,3.4567847906152886,19.54624908958485,18.68235294117647,18.908,13.05073233532934,22.57483131000062,4.130740740740741,0.0,0.3,3.102687390250514,18.740263538887017,-2.7017721864039244,109.80000000000004,0.2202102368690134,15.567702299053169,0.0,21.794723,12.175277,12.89,0.007824573,4.45166,1.9526,0.173141,32.901
ethyl trans-2-butenoate,C/C=C/C(=O)OCC,-0.2685185185185181,0.3970055975202387,9.75,3.3336475811181034,5.178303900493525,7.21,3.401938579654511,0.0,4.001481481481481,0,0,3.939391324476651,1.1256000000000002,10,0,18,139.13116800000003,217.458084,105.191524,110.4,19.074747853698,15.033863314245,2980.84522838749,4528.127029434342,2429.4855456273453,182.48446715188865,29.024691358024683,23.641975308641968,866.109672443609,-133.53351663785318,0.0759135802469125,0.0524691358024688,-0.9949129543361102,21.929459485884426,1.2183033047713567,0.9879047638947892,2.4975815337375957,2.2519216941044555,2.919612641438553,3.8019537011424,30.06605092088712,3.80484914015194,3.785182083479072,3.733315845395494,31.34090580430676,24.310588388547547,3.9500758853905262,18.100509832483613,17.32549019607843,17.599999999999998,10.953251497005988,20.495220376011297,3.553888888888889,0.0,0.0,2.81828088628892,16.910611120726525,-0.7811652482807615,98.54,0.4535970764746482,11.02969748342167,0.4535970764746482,18.29193,12.63607,26.3,0.005617034,3.60848,2.7195,0.152572,32.304
chlorotrifluorosilane,F[Si](F)(F)Cl,-5.638888888888888,0.3363326654625387,12.0,3.0237157840738176,2.011857892036909,5.296883116883117,257.193701898175,0.0,0.0,0,0,1.2478424703198372,1.5693,0,0,5,64.646669,89.69999999999999,0.0,61.4665,0.0,0.0,1145.2711941592995,1588.4591514119998,0.0,507.990438749138,-15.999999999999998,-8.518518518518523,493.32155995393737,-344.49499302833374,-2.250000000000001,-2.669956,-13.350254440000002,68.11999835047997,13.623999670095994,0.4063898842957272,2.109977929840867,1.7139841677539325,3.0237157840738176,0.664504361429031,11.71125352382438,2.4461594546891647,2.45330229924861,2.616201080168844,12.500170706772137,8.758015591623792,2.5974049415854576,6.414056809905317,6.666666666666666,6.747999999999999,5.617365269461078,6.517384971981208,0.0,0.0,0.0,0.9509775004326936,26.334796813794185,-1.3892068162365991,52.95,1.7,0.0,0.0,9.381,18.269,0.0,0.007939114,4.01222,0.1833,0.011306,16.694
chlorodifluorophosphine,FP(F)Cl,-3.148148148148147,0.4140663630702083,9.0,2.3237900077244498,1.5811070145276398,4.58,19.145992865636156,0.0,0.0,0,0,2.128932402234637,2.3911,0,1,4,50.400850000000005,43.8,0.0,45.8725,0.0,0.0,885.2380146529999,755.418807768,0.0,363.7090516360077,-10.743827160493824,-9.324074074074076,104.64489890640108,-36.68179506745405,-1.29390625,-1.4701562499999992,-3.606201000000001,35.51784665139999,8.879461662849998,0.5071462086948973,2.486805656931674,2.033141776687849,2.3237900077244498,0.5176523173487584,7.044701341733018,1.8542922436959088,1.915658509543008,2.012785858234149,6.902312689013125,5.367863737208364,1.8212402527136249,5.094683175528041,5.219607843137255,5.236000000000001,4.146107784431138,5.177474845252791,0.0,0.0,0.0,0.5,25.0,-1.0931229405998852,47.080000000000005,1.6830127018922192,0.0,0.0,6.924,7.596,13.59,0.011244479,7.31428,1.3492,0.00719,13.259
"dimethyl 1,7-heptanedioate",COC(=O)CCCCCC(=O)OC,-0.1962332818930039,0.4651714339414395,9.384615384615383,3.169310164364572,8.16852706778819,11.94,7.305630712979889,0.0,0.0,0,0,6.963737817291586,1.2829,16,0,29,228.76693200000005,392.70533199999977,345.6687,182.69000000000003,49.72715956497998,40.70563070558399,4841.636780407984,8079.487164596642,7577.628695867782,178.43293567228545,40.5945303210464,7.101070154577877,1344.7973954731135,-189.265053793434,0.1202653983353128,0.0544114149821631,-1.6219278606151482,34.047706661772104,1.1740588504059346,0.9966233683379097,2.557077621876512,2.311595300289997,3.0759024929409797,7.192385851416427,92.70180850692677,7.195605217749591,7.173739277747702,7.116089577374937,95.05718526367804,77.48459239252584,7.357167530215741,29.425345957756736,28.200000000000003,28.68,17.309394011976053,33.15986146017424,2.743615467792055,0.0,0.0,3.4665284487234764,31.761087889239818,-2.0587786054423884,152.55000000000004,0.5487473461758474,17.347976494183097,0.5487473461758474,28.906688,21.259312,52.60000000000001,0.003252797,1.74671,2.5068,0.249186,52.575
"decane, 1,1'-oxybis-",CCCCCCCCCCOCCCCCCCCCC,0.9915277777777778,0.2414300438555678,11.142857142857142,2.901443984538413,15.136170351821724,20.96,19.96,0.0,6.546160948228909,0,0,19.92198095238096,7.284400000000009,42,0,63,446.3375239999998,874.0891159999996,998.7835,340.52999999999986,143.1357766937321,134.11424783433608,10487.879792620955,18972.01999648118,23411.58788968474,158.60708060396863,7.702695893172087,-27.58175862937768,3068.2664397817603,-161.18551839341313,0.1470422272612937,0.1502242378433004,-1.0584003552415229,74.65718263165101,1.1850346449468414,0.98714361020757,2.5540869707675595,2.308111004470364,2.901443984538413,14.071020381924336,295.32750611816203,14.073920702234838,14.054217024468937,14.00221442913902,298.44606798917755,235.92500526769504,14.219176819284389,60.97523670793884,57.58431372549018,58.360000000000014,37.24988383233534,71.93046863760296,4.563105392673354,0.0,0.0,4.966918946896114,69.13815062672994,-7.670642982710324,298.53000000000014,0.0952108544253335,38.82899950906347,0.0952108544253335,62.207306,43.870694,9.23,0.00126952,0.65355,1.2542,0.596523,99.309
"3,6,9,12,15-pentaoxaheptadecane-1,17-diol",OCCOCCOCCOCCOCCOCCO,0.0358641975308642,0.3530803195227285,11.052631578947368,2.8766966445353965,11.420950017557804,18.72,17.719999999999995,16.907112155180293,4.804373696070014,2,2,17.458863157894736,-0.9459999999999972,26,0,45,358.62826799999993,651.0972200000002,605.86658,286.58999999999986,77.52685073396003,66.93708701637603,7627.550226327974,13118.712426963975,12839.52631906968,164.55812477659202,2.6883950617283903,-115.40543209876542,1962.685400056034,-309.370649027916,-0.2297320493827193,-0.4758716049382701,-3.111392686055268,48.28225491368454,1.0729389980818786,1.8953492641536145,2.6276627566609307,2.383153277906686,2.8766966445353965,10.98169525681485,207.34494196396747,10.994805480724198,10.905737056300577,10.670636338017731,220.28913311951263,175.55197209395214,11.651236834876055,45.85651857246906,43.87450980392156,44.680000000000014,25.74288502994013,51.86446790938074,0.0,0.0649958228905596,0.0,4.108499269660567,65.90253709850217,-2.2869689754689966,221.03000000000003,0.7016067989050927,23.497899254546585,0.7016067989050927,42.990618,34.763382,86.61000000000001,0.002784439,1.41289,4.8049,0.394572,81.064
"2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",FC(F)OC(Cl)C(F)(F)F,-4.946442901234567,0.4728712952679373,15.9,3.7348237213155926,4.330735666898478,9.900000000000002,3.8375573921028474,0.0,-3.5100694444444445,0,0,3.3044559221200664,2.3528,2,0,12,141.48581700000005,221.801568,0.0,132.7389,2.975705103,0.0,2621.598885137898,4053.7303331815897,0.0,244.8583298248365,2.3823731138545967,2.5558984910836777,339.995743825421,-68.81684100997202,-1.0285312499999983,-1.256756249999996,-1.01019710144025,78.91412445613496,6.576177038011246,0.7723369863817502,2.620893874918023,2.371709445389291,3.7348237213155926,3.752696046451048,37.83780457819101,3.945842775649565,3.844730739610874,3.764460877392389,38.67822921221443,30.55176662230592,4.033687806505958,14.767297887836854,15.117647058823527,15.492000000000004,7.251847904191615,15.512683143433122,0.0,0.0,0.0,1.5303773313833569,37.38966490387483,-1.779134975106451,80.04000000000002,1.200289993478712,6.094693004220108,0.1909115593804334,12.110586,9.817414,9.23,0.002572031,1.5734,1.5646,0.061957,31.676
"1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane",FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-8.38375,0.4978901549467136,38.0,4.13836099180743,10.047431568147632,20.92370629370629,1.6425395543416783,0.0,0.0,0,0,3.784081432947969,5.082400000000002,0,0,24,316.324128,542.9571600000002,336.0,318.9599999999999,22.949514000000004,6.515229000000001,5871.21820616,9796.68989482,6374.633156639999,259.20163770454184,0.0,-6.0,282.1720655348415,-7.267663794255256e-14,3.4842597942643907e-15,1.2607199235187887e-16,1.3894299044636685e-15,202.5408333333332,8.439201388888884,3.777462069159098,2.5160704193961694,2.2726500600392296,4.13836099180743,5.870746734298305,137.57958759491763,5.924066149788234,5.801011832057045,5.717987523527772,134.3970425505311,93.1264391804042,5.816028724532235,31.306627822286963,32.97254901960784,34.239999999999995,13.336526946107783,32.75642744864702,0.0,0.0,0.25,3.6666666666666665,73.66617507355794,-5.966915160919546,140.88000000000005,1.136950174967448,17.4144287109375,0.0,22.272,17.808,0.0,0.000591916,0.36462,0.2317,0.09809,75.94
trifluoroethene,FC=C(F)F,-2.2870370370370363,0.4168058255363288,7.0,3.1431973062780685,2.211243688217308,4.530000000000001,3.5300000000000007,0.0,0.0,0,0,1.642837223796035,1.6938000000000002,1,0,6,69.799496,66.43763200000001,0.0,67.77,0.0,0.0,1349.168243724249,1282.1573247733,0.0,234.8749274960055,1.88888888888889,-11.666666666666666,157.83011554484523,-37.66984745962099,-0.4312111111111115,-0.5625000000000008,-0.5237433786346946,47.111563711207474,7.851927285201246,2.958411728327213,2.533797115535096,2.290121682944234,2.5395388613593908,1.857016180681172,8.917356360626805,1.8963312721253616,1.8055581372336509,1.744234302154355,8.446549440335763,6.631471261152809,1.8166430377331075,7.313911143481427,7.545098039215686,7.799999999999999,3.399876047904191,7.849474969583404,0.0,0.0,0.0,1.1258145836939113,19.10075208489584,-0.6927002826599795,40.02000000000001,0.995522030828498,3.719191777939685,0.0,5.677793,4.342207,0.0,0.015253807,10.51896,1.1692,0.029424,14.456
trans-perfluorobicyclo[4.3.0]nonane,FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@@]2(F)C1(F)F,-8.104375,0.4982391976150146,44.16,3.149899595044175,10.547431568147632,20.195081523143887,1.2627254012529965,0.0,0.0,0,0,3.1642687665240907,4.877300000000002,0,0,25,323.864644,583.4827080000001,256.0,325.21,24.811008,4.963984,5998.01256225,10443.52681261,4856.863357439999,265.77424826633336,3.686399999999997,-14.4144,304.7458307776289,21.67081463307583,0.837591040000009,1.0485759999999948,0.5073997824000025,218.74409999999983,8.749763999999994,3.776173032240229,2.515470916674567,2.2718136481751903,3.149899595044175,5.752936263436735,140.49911687024954,5.804553474809979,5.685433540593493,5.605075894596098,137.29271828099604,95.99667394403602,5.6999691715823815,32.30662782228696,33.97254901960785,35.239999999999995,14.336526946107789,33.75642744864702,0.0,0.0,0.36,3.701173000519232,84.4331433001757,-6.65517825853996,144.11,1.1023919677734375,19.82777404785156,0.0,23.942,17.808,0.0,0.000595263,0.36829,0.0261,0.104355,77.974
cis-perfluorobicyclo[4.3.0]nonane,FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F,-8.104375,0.4982391976150146,44.16,3.149899595044175,10.547431568147632,20.195081523143887,1.2627254012529965,0.0,0.0,0,0,3.1642687665240907,4.877300000000002,0,0,25,323.864644,583.4827080000001,256.0,325.21,24.811008,4.963984,5998.01256225,10443.52681261,4856.863357439999,265.77424826633336,3.686399999999997,-14.4144,304.7458307776289,21.67081463307583,0.837591040000009,1.0485759999999948,0.5073997824000025,218.74409999999983,8.749763999999994,3.776173032240229,2.515470916674567,2.2718136481751903,3.149899595044175,5.752936263436735,140.49911687024954,5.804553474809979,5.685433540593493,5.605075894596098,137.29271828099604,95.99667394403602,5.6999691715823815,32.30662782228696,33.97254901960785,35.239999999999995,14.336526946107789,33.75642744864702,0.0,0.0,0.36,3.701173000519232,84.4331433001757,-6.65517825853996,144.11,1.1023919677734375,19.82777404785156,0.0,23.942,17.808,0.0,0.000602802,0.35697,0.3197,0.104534,78.022
"4-oxa-1,7-heptanediol",OCCCOCCCO,0.1796875,0.4931478926744826,10.0,2.595082706793886,5.545316168583064,8.880000000000003,7.880000000000003,16.586798469387755,1.546875,2,2,7.774933333333339,-0.2322000000000001,14,0,23,179.3567400000001,306.95458799999994,217.290844,142.01000000000002,28.023902550188,24.077449902188,3905.967122286986,6340.942366476894,4924.455421124587,157.62809406182933,-4.78638941398866,-34.72211720226843,1001.5462520467112,-96.1462597883957,-0.3735266540642744,-0.4462003780718381,-0.6673581747115324,24.3173279652858,1.0572751289254696,1.856997007859212,2.597395698870032,2.3520327523612057,2.595082706793886,5.452296602066308,48.5294296153516,5.456583423984719,5.427460339908458,5.350597447767971,50.6374937068285,40.7088318717732,5.671274830430875,23.206846321922797,22.125490196078434,22.519999999999992,13.030599999999998,26.535185741054857,0.0,0.1191919191919191,0.0,3.1985926702302985,27.174890537465807,-0.8662920497441051,113.01000000000003,0.5971517629517081,11.455401671268737,0.5971517629517081,21.761102,15.780898,49.69,0.008238894,4.45236,3.0594,0.204707,39.284
"1-butanamine, 1,1,2,2,3,3,4,4,4-nonafluoro-N-(nonafluorobutyl)-N- (trifluoromethyl)-",FC(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.903890306122449,0.2794724265981445,16.838709677419356,7.159699046227192,12.884467528693724,29.49,4.023475347697342,0.0,0.0,0,0,6.65159132165597,6.659600000000003,0,0,31,414.06628,685.3410600000002,736.1415480000001,418.6849,50.80174800000002,43.71837600000001,7727.022424260001,12641.594390890004,13551.256749630002,250.73840026744375,-8.391259105098857,-9.827263267429764,333.32759474970186,-76.57531857468332,-1.9340978147762704,-2.471547034339268,-1.47701651300728,240.2979684096773,7.751547368054108,3.8281318664723294,2.5614618834326377,2.3199726542150523,7.159699046227192,8.082867047100402,246.12842489267751,8.142528926611087,7.969982643462884,7.829417794324234,235.7474756228552,174.24140261195788,7.835701589113791,40.75309541150765,42.9686274509804,44.668,16.66287425149701,42.78354928376688,0.0,0.0,0.0,3.895741641655961,89.28729437572089,-5.316213621476373,184.61000000000004,1.215956500502474,19.29784531441552,0.0,27.827,25.083,3.24,0.000494456,0.27838,0.1665,0.124887,100.985
3-hexene,CCC=CCC,1.1744444444444444,0.4504228125641927,10.333333333333334,2.734385993561548,4.568914100752346,5.740000000000001,3.7400000000000007,0.0,4.29,0,0,4.534600000000001,2.3626000000000005,12,0,18,125.864664,212.027152,123.32736,95.58,18.370472148489995,12.016620718187998,2979.777960830988,4742.724499386191,3137.747110568388,161.89479687039676,4.555555555555559,-6.0,900.5096537568907,-100.0566281952098,-0.0544444444444449,-0.0400000000000004,-0.4472996821551101,21.867650753795974,1.2148694863219989,0.9871945421882612,2.4970137089857887,2.251013708985785,2.3390923149762908,3.553403806416401,21.32042283849841,3.553403806416401,3.553403806416401,3.553403806416401,21.32042283849841,16.936309073021725,3.553403806416401,17.327021121631464,16.35294117647059,16.560000000000002,10.791326946107784,20.491737875545056,4.29,0.0,0.0,3.2516291673878226,18.09522170917282,-1.4434605002407093,91.1,0.0,10.839150429449552,0.0,18.021516,12.038484,0.0,0.025625483,13.31743,0.0001,0.166174,27.68
