Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA,ChemInfo_PMI3,ChemInfo_RC2,ChemInfo_RC3,ChemInfo_DIP,ChemInfo_ISO,ChemInfo_HOMO,ChemInfo_GTOT,ChemInfo_HARD,ChemInfo_SOFT
"decane, 1,1'-oxybis-",CCCCCCCCCCOCCCCCCCCCC,0.9915277777777778,0.2414300438555678,256.21899999999994,-0.04,134.78669643087204,9.23,5.723864313095914,0.0,6.546160948228909,0,0,19.92198095238096,7.284400000000009,96.03900000000009,1.2363644719148323,92.0,84.0,80.0,76.0,826.0,996.0,3183.925109,3489.5798519999967,3821.6360509999977,3681.778905999999,75.09494600365797,145.30204060037616,1.746031746031746,50.5384937936508,7.0847226031746,5.405238095238093,166.47428242255486,79.26984126984131,7.702695893172087,1769.0824419365074,-161.18551839341313,1.3298439365079364,2.9098603174603146,0.1470422272612937,0.1502242378433004,-1.0584003552415229,-6.311220635789095,1.2582514487276395,28.080673681531863,0.0419702695893172,1.1850346449468414,0.98714361020757,16.00402099706325,3.519902085665383,0.7793120131994438,350.6414165216456,4.600670936879456,2.103553390593274,1.39904851942814,0.926776695296637,28.333333333333336,0.9263492063492066,1.1417534704381422,14.553223443991664,4.563105392673354,10.333333333333334,10.5,0.4455026455026455,0.7365079365079364,0.0,20.01,1.0103609766038026,63.65274152603956,22.984967529462796,80.19899173540078,69.13815062672994,-7.670642982710324,298.53000000000014,1.944210831047404,1.999427942932005,15,3.044522437723423,2.833213344056216,2.772588722239781,5.176149732573829,9.23,10885.12877,0.0473,0.04647,1.2542,220.27,-0.2404,-862.135831,0.31819,3.142776329
"3,6,9,12,15-pentaoxaheptadecane-1,17-diol",OCCOCCOCCOCCOCCOCCO,0.0358641975308642,0.3530803195227285,256.12499999999994,-0.28,113.90980793811867,86.61000000000001,25.78851414874969,16.907112155180293,4.804373696070014,2,2,17.458863157894736,-0.9459999999999972,68.26660000000005,1.2322320774920743,164.0,244.0,136.0,132.0,906.0,952.0,3549.3631230000005,3494.3766899999982,3741.313336999997,3660.302752,49.52916352607401,77.13851858218806,6.177777777777778,78.87473606666669,7.969517066666665,6.368666666666663,169.50111614062163,186.97777777777776,2.6883950617283903,1777.9870588,-309.370649027916,6.264932799999998,8.546657777777776,-0.2297320493827193,-0.4758716049382701,-3.111392686055268,-20.27409446766651,4.1550617283950615,39.510823528888885,0.2072395061728394,1.0729389980818786,1.8953492641536145,16.010224348350235,3.5287399467802025,0.7765978661445646,436.0431005859448,4.405536555041315,1.853553390593274,1.2222718241315031,0.801776695296637,25.666666666666668,0.9928888888888892,1.152543731319572,13.159600057259585,0.0,8.333333333333334,12.0,0.5881481481481481,0.9174603174603174,0.0649958228905596,18.07,1.383353826669108,62.25092220010986,23.76560016715471,71.88604894613096,65.90253709850217,-2.2869689754689966,221.03000000000003,1.938338338618071,13.33052917919676,13,2.9444389791664403,2.70805020110221,2.6390573296152584,5.043425116919247,86.61000000000001,8893.821652,0.05705,0.05685,4.8049,157.39,-0.23937,-999.043833,0.30392,3.290339563
"2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",FC(F)OC(Cl)C(F)(F)F,-4.946442901234567,0.4728712952679373,182.475,-0.1,57.71362372764249,9.23,58.5970987654321,0.0,-3.5100694444444445,0,0,3.3044559221200664,2.3528,22.785,0.9936237570137336,176.33333333333334,198.66666666666669,129.88888888888889,294.0,868.0,516.0,3752.1916127488503,2119.5453291759995,4184.015727549481,4040.4455986576,16.202774809698003,18.821690424000003,26.30041152263375,312.6826343957376,11.790484750000005,11.061575,218.4665737614915,92.19341563786008,2.3823731138545967,915.8111124421632,-68.81684100997202,4.45385025,6.366825,-1.0285312499999983,-1.256756249999996,-1.01019710144025,-18.636151710305217,7.68278463648834,76.31759270351361,0.6448187499999998,6.576177038011246,0.7723369863817502,35.45051677972089,4.125350162067339,0.5265459289447475,117.7283162193934,3.306844286049217,0.7071067811865476,0.0,0.0,15.0,1.291,1.2927235952860936,5.081731235721075,0.0,3.976190476190476,6.5,1.2186507936507938,1.4023809523809525,0.0,9.07,2.054585169337799,24.65502203205359,44.421996996203774,41.01222115279309,37.38966490387483,-1.779134975106451,80.04000000000002,1.8097592939007228,12.002899934787122,0,2.302585092994046,1.9459101490553128,0.0,4.02535169073515,9.23,810.6912322,0.75027,0.62505,1.5646,47.31,-0.33021,-1150.112281,0.31579,3.166661389
"1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane",FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-8.38375,0.4978901549467136,400.0559999999999,-1.1200000000000006,118.93658112189632,0.0,203.435,0.0,0.0,0,0,3.784081432947969,5.082400000000002,39.57599999999999,1.042271966243193,576.0,2310.0,2841.0,1722.0,1584.0,1152.0,6929.142154396323,4805.150101363199,11441.3494348833,18078.106811702943,27.275184000000003,57.03680999999999,38.0,288.71425643318014,13.180172,13.289999999999996,244.63409192333333,48.0,0.0,260.3936185566413,-7.267663794255256e-14,8.386752,10.906133333333337,3.4842597942643907e-15,1.2607199235187887e-16,1.3894299044636685e-15,5.722854289223909e-14,2.0,10.84973410652672,0.5688888888888887,8.439201388888884,3.777462069159098,19.01788891928817,4.136119335744198,0.5244938379047314,323.86514144653205,6.106063476380914,3.71875,2.1953125,0.734375,32.0,1.4266666666666663,1.3648511436936257,10.58322891099862,0.0,8.571428571428571,16.0,1.442857142857143,1.442857142857143,0.0,24.16,0.9182958340544896,22.03910001730775,50.06454386067915,81.5158000807695,73.66617507355794,-5.966915160919546,140.88000000000005,1.8625513712565105,27.28680419921875,93,3.218875824868201,4.51085950651685,4.543294782270004,6.282266746896006,0.0,2405.971847,0.25604,0.21007,0.2317,84.44,-0.36098,-1902.193366,0.32967,3.033336367
trifluoroethene,FC=C(F)F,-2.2870370370370363,0.4168058255363288,81.016,-0.47,26.911196318820604,0.0,30.703703703703702,0.0,0.0,0,0,1.642837223796035,1.6938000000000002,11.407000000000002,1.0452503719011013,89.0,98.0,0.0,0.0,316.0,204.0,1372.3622784493105,840.9406715055999,1076.76626508097,760.1794291507404,6.9531599048490005,4.585767011000001,28.666666666666668,228.7270464082184,11.633249333333334,11.295,224.86137395404148,41.33333333333333,1.88888888888889,251.00644346198868,-37.66984745962099,2.5716533333333333,3.6699333333333337,-0.4312111111111115,-0.5625000000000008,-0.5237433786346946,-12.047427954540256,6.888888888888888,41.83440724366478,0.7324999999999996,7.851927285201246,2.958411728327213,19.003552967839227,4.11713942494834,0.5347414763339267,36.04386204881153,2.0418026974087145,0.0,0.0,0.0,6.666666666666667,1.2999999999999998,1.308245828263901,2.9837177083653708,0.0,1.8571428571428568,3.75,1.1904761904761905,1.3685714285714288,0.0,4.03,1.4591479170272448,8.754887502163468,29.005494026525355,20.27067708633815,19.10075208489584,-0.6927002826599795,40.02000000000001,1.7393603864164349,4.977610154142489,0,1.791759469228055,0.0,0.0,3.091042453358316,0.0,179.9194401,3.83257,2.80908,1.1692,21.76,-0.2544,-376.271594,0.28098,3.558972169
trans-perfluorobicyclo[4.3.0]nonane,FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@@]2(F)C1(F)F,-8.104375,0.4982391976150146,412.067,-1.1200000000000006,124.2956920827637,0.0,211.2425,0.0,0.0,0,0,3.1642687665240907,4.877300000000002,42.307,1.0913473030045622,608.0,2797.0,2780.0,2016.0,1620.0,1224.0,7073.406275396324,5093.678343363199,12160.462750445186,21805.969606092127,30.064084,70.05390299999999,37.12,282.9362510158529,12.95458576,13.0084,239.92050249,51.84,3.686399999999997,281.2251080411725,21.67081463307583,9.05769216,11.778624000000002,0.837591040000009,1.0485759999999948,0.5073997824000025,15.555136000000031,2.0736000000000003,11.2490043216469,0.5898239999999997,8.749763999999994,3.776173032240229,19.017228051838455,4.133326023894486,0.5315388712744866,328.4987851424882,6.490029820361941,5.9375,3.4296875,1.56640625,33.0,1.4095999999999995,1.3502570979458808,14.833238098730355,0.0,9.071428571428571,17.0,1.4131428571428573,1.4131428571428573,0.0,76.16,0.9426831892554922,23.567079731387302,55.42247554207606,87.99100875082073,84.4331433001757,-6.65517825853996,144.11,1.8955029296875,27.559799194335938,158,3.295836866004329,5.003946305945459,5.068904202220232,6.895682697747868,0.0,2639.580934,0.2344,0.19149,0.0261,91.1,-0.34439,-1940.256671,0.29562,3.382721061
cis-perfluorobicyclo[4.3.0]nonane,FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F,-8.104375,0.4982391976150146,412.067,-1.1200000000000006,124.2956920827637,0.0,211.2425,0.0,0.0,0,0,3.1642687665240907,4.877300000000002,42.307,1.0913473030045622,608.0,2797.0,2780.0,2016.0,1620.0,1224.0,7073.406275396324,5093.678343363199,12160.462750445186,21805.969606092127,30.064084,70.05390299999999,37.12,282.9362510158529,12.95458576,13.0084,239.92050249,51.84,3.686399999999997,281.2251080411725,21.67081463307583,9.05769216,11.778624000000002,0.837591040000009,1.0485759999999948,0.5073997824000025,15.555136000000031,2.0736000000000003,11.2490043216469,0.5898239999999997,8.749763999999994,3.776173032240229,19.017228051838455,4.133326023894486,0.5315388712744866,328.4987851424882,6.490029820361941,5.9375,3.4296875,1.56640625,33.0,1.4095999999999995,1.3502570979458808,14.833238098730355,0.0,9.071428571428571,17.0,1.4131428571428573,1.4131428571428573,0.0,76.16,0.9426831892554922,23.567079731387302,55.42247554207606,87.99100875082073,84.4331433001757,-6.65517825853996,144.11,1.8955029296875,27.559799194335938,158,3.295836866004329,5.003946305945459,5.068904202220232,6.895682697747868,0.0,2437.203312,0.24298,0.20739,0.3197,90.68,-0.35021,-1940.264066,0.29866,3.348289024
"4-oxa-1,7-heptanediol",OCCCOCCCO,0.1796875,0.4931478926744826,120.06299999999996,-0.12,55.26597433371149,49.69,4.9944444444444445,16.586798469387755,1.546875,2,2,7.774933333333339,-0.2322000000000001,34.22459999999999,1.180833669927787,60.0,52.0,72.0,28.0,422.0,424.0,1647.7136249999992,1523.2514800000004,1554.4882229999998,1376.0206459999995,24.88759266788599,40.71367889709399,4.782608695652174,71.63972282608692,7.798119130434786,6.174347826086957,169.82465749073853,75.91304347826089,-4.78638941398866,864.9775108695657,-96.1462597883957,2.791388869565216,3.8750869565217374,-0.3735266540642744,-0.4462003780718381,-0.6673581747115324,-4.21201059956528,3.300567107750473,37.60771786389416,0.1824952741020793,1.0572751289254696,1.856997007859212,16.00515441812603,3.520466210698652,0.7792591568597935,85.85609567077643,2.8718441079378496,0.6035533905932737,0.3383883476483184,0.1767766952966369,12.333333333333329,0.9791304347826084,1.1537037278719502,6.164930959811597,0.0,4.0,5.0,0.5565217391304348,0.8363636363636363,0.1191919191919191,8.03,1.3249692858267144,30.474293574014432,20.72508371538912,33.50840094785264,27.174890537465807,-0.8662920497441051,113.01000000000003,1.869974170870457,5.374365866565373,3,2.19722457733622,1.6094379124341005,1.3862943611198906,3.828641396489095,49.69,1225.643872,0.44092,0.41254,3.0594,76.53,-0.25755,-462.53101,0.33114,3.01987075
"1-butanamine, 1,1,2,2,3,3,4,4,4-nonafluoro-N-(nonafluorobutyl)-N- (trifluoromethyl)-",FC(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.903890306122449,0.2794724265981445,521.064,-1.510000000000001,152.89486507465668,3.24,263.09671556122447,0.0,0.0,0,0,6.65159132165597,6.659600000000003,49.68599999999998,0.9941732825286128,744.0,2544.0,2808.0,2490.0,2074.0,1476.0,9074.298945145176,6162.285194539198,14556.124640318552,19674.87875740957,32.825329,56.323875,38.64516129032258,292.7193208111347,13.356976774193548,13.505964516129032,249.25878787935488,57.87096774193549,-8.391259105098857,315.7016524388823,-76.57531857468332,10.085619870967744,13.135567741935484,-1.9340978147762704,-2.471547034339268,-1.47701651300728,-46.34519829549415,1.866805411030177,10.18392427222201,0.5297013527575439,7.751547368054108,3.8281318664723294,19.023321545609395,4.142732013704508,0.5241356763140212,538.7962854717966,6.394044548917574,3.3119918195289637,1.4343545750179765,0.8209199140039991,41.66666666666667,1.4409032258064516,1.3801144930247378,9.323404832593974,0.0,10.9,21.0,1.4677419354838712,1.4677419354838712,0.0,30.22,1.0584546687309146,32.81209473065835,53.04597703152008,101.03008178181852,89.28729437572089,-5.316213621476373,184.61000000000004,1.838467639677168,37.694651515576695,57,3.4339872044851463,4.204692619390966,4.060443010546419,6.208590026096629,3.24,5858.934904,0.0961,0.08627,0.1665,107.26,-0.33666,-2494.245447,0.34625,2.888086643
3-hexene,CCC=CCC,1.1744444444444444,0.4504228125641927,72.06599999999999,-0.26,39.874358567628335,0.0,0.0,0.0,4.29,0,0,4.534600000000001,2.3626000000000005,29.721999999999984,1.164653069144978,25.0,10.0,4.0,1.0,228.0,252.0,877.7774939999999,866.6056609999997,803.1125799999998,619.5646829999998,22.068754858187997,34.756300818792,1.5555555555555556,48.76541633333333,6.992481333333334,5.3100000000000005,165.543220046166,20.0,4.555555555555559,484.2640359999999,-100.0566281952098,0.0948639999999998,0.489999999999999,-0.0544444444444449,-0.0400000000000004,-0.4472996821551101,-2.429738972644027,1.1111111111111112,26.90355755555555,0.0199999999999999,1.2148694863219989,0.9871945421882612,12.26256191533984,2.7515619153398285,1.4210137089857875,21.32042283849841,2.2513398461719056,0.25,0.0,0.0,8.0,0.9200000000000002,1.1384298819747254,4.036437167970996,4.29,3.0,3.5,0.4333333333333333,0.6999999999999998,0.0,5.0,0.9182958340544896,16.529325012980813,14.064965264834797,23.69925001442312,18.09522170917282,-1.4434605002407093,91.1,1.8065250715749253,0.0,0,1.9459101490553128,1.0986122886681098,0.0,3.4339872044851463,0.0,417.8862359,1.24393,1.21027,0.0001,66.17,-0.23561,-235.719967,0.26663,3.750515696
perfluoro-4-methyl-2-pentene,FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,-7.154837962962963,0.6240137629103866,300.0419999999999,-1.1000000000000003,89.86078340274315,0.0,141.33097222222224,0.0,0.0,0,0,3.968150864253701,4.5322000000000005,31.24600000000001,1.01444315359989,416.0,1147.0,1299.0,777.0,1188.0,828.0,5196.856615797242,3459.5984550224,7620.81165571113,8966.921345351471,20.456388,31.619781000000003,38.0,288.7142564331801,13.180172,13.29,244.63409192333333,36.0,-4.0,195.2952139174809,-23.514338794570183,6.290064,8.179600000000002,-0.908844444444456,-1.1377777777777698,-0.5505639999999977,-16.878402777777726,2.0,10.849734106526718,0.5688888888888887,8.439201388888883,3.74662819346956,19.01423211779124,4.133428442929766,0.5243810749463107,230.5112021089015,4.976619358484748,1.2499999999999991,0.7499999999999998,0.0,24.0,1.4266666666666667,1.3648511436936257,6.655908431117923,0.0,6.428571428571429,12.5,1.442857142857143,1.442857142857143,0.0,17.12,0.9182958340544896,16.529325012980813,46.78569883246942,61.136850060577125,59.97277866877317,-3.505219195412132,112.22,1.8265574996297795,20.259107550121104,18,2.9444389791664403,3.7612001156935615,3.610917912644224,5.497168225293202,0.0,1538.170013,0.36749,0.32859,0.1362,66.51,-0.29673,-1426.631984,0.24074,4.153858935
perfluoro-1-ethyldecalin,FC(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,-9.557499999999996,0.3095094911369541,562.0880000000001,-1.540000000000001,168.38373084351093,0.0,299.6542315051021,0.0,0.0,0,0,4.962132998673093,6.783200000000004,57.14799999999999,1.077915430859425,824.0,3702.0,4056.0,4065.0,2214.0,1656.0,9671.834583294944,6895.609631374398,16463.17473939627,28946.814341462465,40.292278,91.752399,37.35294117647059,284.46572303808665,13.014299764705882,13.082941176470587,241.16821734,69.88235294117648,3.7681660899654106,379.10247407511,22.151483518414118,12.210124235294115,15.878047058823531,0.856169204152246,1.0718339100346048,0.5186541487889238,15.90015625000003,2.0553633217993084,11.150072766915,0.5846366782006917,8.672812499999994,3.7594705596090554,19.023658835540456,4.14131048392743,0.5248656142551971,500.0468515277632,7.399185496225769,8.03125,5.1796875,2.75390625,45.0,1.4141176470588237,1.3541202277026363,17.189340690870736,0.0,12.285714285714285,23.0,1.4210084033613446,1.4210084033613446,0.0,103.22,0.9366673818775626,31.846690983837128,70.2737782572535,118.64306764469488,110.49851565231236,-8.531453491816487,196.94000000000003,1.8879760977099924,37.78446990251541,249,3.58351893845611,5.337538079701318,5.521460917862246,7.417580402414544,0.0,4822.687882,0.13687,0.10481,0.3092,124.47,-0.35232,-2653.566216,0.30012,3.332000533
"2,3-dihydro-4H-pyran",C1=COCCC1,0.9131944444444444,0.4296890148292829,76.05399999999999,-0.46,37.617130529209376,9.23,4.888888888888889,0.0,0.9131944444444444,0,0,1.1494591402824128,1.3105,24.32599999999999,1.3333333333333333,53.0,24.0,0.0,0.0,252.0,288.0,985.417118,1058.2411660000005,1170.2057739999998,697.6420549999999,18.144607238791995,31.248498702547,4.714285714285714,70.386937,7.4858577142857134,5.872857142857144,164.19744874617805,42.85714285714286,6.714285714285712,480.0001234285714,-52.78314185640695,1.0066937142857135,1.5115214285714282,0.1214214285714281,0.1000000000000014,-0.5514066720000015,-3.547217023464278,3.0612244897959187,34.28572310204082,0.1128571428571428,1.2575230016635293,1.8561704882913372,16.00402267889056,3.520198692932677,0.7788896099469647,21.868528830816963,2.4721830371119933,0.75,0.0,0.0,7.666666666666668,0.9600000000000004,1.1336103326351366,7.000000000000003,0.0,2.833333333333333,4.5,0.5261904761904762,0.8277777777777778,0.0,6.01,1.2638091738835462,17.693328434369647,22.44422009526011,21.78168417597741,14.279645278180825,-0.4298418102505377,72.02000000000002,1.96875,1.96875,0,2.079441541679836,2.4849066497880004,0.0,3.951243718581428,9.23,188.0022149,4.73515,2.68992,1.2533,51.8,-0.21013,-270.449582,0.25482,3.924338749
"2,2,3-trifluoro-3-(trifluoromethyl)oxirane",FC(F)(F)C1(F)OC1(F)F,-5.65625,0.3947077659858097,166.01999999999998,-0.46,50.57006175015783,12.53,70.359375,0.0,0.0,0,0,1.0798127956080437,1.8375,15.926,1.0249621559233824,248.0,511.0,294.0,0.0,658.0,492.0,2854.396308898621,2041.9951450112,4289.38051083588,3857.5120833152514,10.871398,13.220707999999998,37.8,285.4396308898621,13.1973264,13.185999999999998,238.71581131125,18.0,-4.0,98.05194119656856,-29.059914241002563,3.1496976000000005,4.09341,-0.8428300000000006,-1.0599999999999972,-0.6549927999999997,-9.273679131250008,1.8,9.805194119656855,0.5123999999999999,7.871090030624994,3.852211740284239,19.00782213168885,4.126034123603874,0.5262722564736634,103.7311335243474,3.881807068555296,0.5303300858899107,0.0,0.0,13.333333333333332,1.424,1.3493046366437835,5.409716183895101,0.0,3.5476190476190474,7.0,1.4452380952380952,1.4452380952380952,0.0,10.07,1.295461844238322,12.954618442383218,42.31771495470984,35.91484193539249,32.51469829769222,-1.865082673598217,58.70000000000002,1.8354259670246569,11.989887714724777,0,2.3978952727983707,1.9459101490553128,0.0,4.418840607796598,12.53,541.3127434,1.09959,0.93368,0.5797,34.43,-0.34632,-788.524775,0.38535,2.595043467
tetrapropyl silicate,CCCO[Si](OCCC)(OCCC)OCCC,-2.879413580246914,0.5074984435343535,236.21399999999997,0.0568831168831168,107.08209656522988,36.92,23.029444444444444,0.0,10.785663580246917,0,0,11.202026160764984,3.128400000000002,70.72600000000006,1.2133829656427475,82.66666666666666,171.55555555555554,169.77777777777777,120.0,912.0,1096.0,3572.258473,4059.095047999998,4816.02857,5062.217259999999,79.06967733577198,110.57058114498,4.004389574759945,79.38352162222222,7.479579822222221,5.834391111111111,166.8329235509194,136.30178326474623,-2.5886297820454183,2018.3267625777771,-222.37804619748997,4.294702577777775,5.965964444444443,-2.0909341234567926,-2.8559217777777794,-8.789629734847217,-32.03024513540084,3.0289285169943607,44.85170583506172,0.1445759999999999,1.5653957469265587,0.4372480046401437,28.08831092440781,3.535834170316354,0.7845530499023916,168.896968158503,4.45424745276103,2.5606601717798214,1.435660171779822,0.75,24.333333333333336,0.9541333333333336,1.1416784514326144,8.14053323031208,8.272310090702948,8.583333333333334,10.0,0.5025925925925926,0.8362745098039215,0.0,16.05,1.3668422557459683,61.50790150856858,20.98335428174452,60.17873739808616,45.91429777891253,-3.735610092711188,227.99,1.909351325153672,10.368179560328755,18,2.833213344056216,3.218875824868201,2.9444389791664403,5.0369526024136295,36.92,2261.473367,0.24592,0.22364,0.1182,160.22,-0.27176,-1064.374989,0.33649,2.971856519
