material or substance name,Validation,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA
TRIETHYLENE GLYCOL,1,0.0416666666666665,0.4571376225737072,136.06199999999998,-0.16,60.379519563218366,58.92,9.74545918367347,16.526276927437642,1.7282638888888886,2,2,8.69856,-0.9958,35.80959999999999,1.205334836666454,80.0,112.0,52.0,48.0,486.0,484.0,1903.681626,1763.3153370000005,1810.6316960000004,1675.8122950000002,25.530796667886,38.28835360109398,6.083333333333333,79.32006775,8.029519,6.427499999999999,170.47576700372858,97.83333333333331,-4.173611111111113,964.0053645,-147.0069873145067,3.5391059999999994,4.808583333333331,-0.4273506944444443,-0.5667361111111107,-1.3252552037055627,-8.630185652854173,4.076388888888888,40.1668901875,0.2190972222222222,1.0289198535744088,1.8955234759919029,16.00659881462989,3.5235758872141467,0.7773249591887972,120.61513831329158,3.0618477439697007,0.7285533905932737,0.4267766952966368,0.2392766952966368,13.666666666666666,0.9966666666666668,1.1560238255937527,6.868574350637255,0.0,4.333333333333333,6.0,0.5944444444444449,0.888888888888889,0.1177777777777776,9.04,1.384431504340598,33.22635610417435,21.928006607637453,38.13692856293184,34.15739375204328,-0.6212443076813201,118.88000000000012,1.882909733129015,7.330219322853791,4,2.302585092994046,1.791759469228055,1.6094379124341005,4.02535169073515,58.92
TETRAETHYLENE GLYCOL,0,0.0412808641975308,0.4374913994460142,176.08299999999997,-0.2,78.22294902151847,68.15,15.022897455278407,16.713157092726895,2.7639454519946947,2,2,11.618461538461542,-0.9791999999999998,46.62860000000003,1.211576226918424,108.0,156.0,80.0,76.0,626.0,640.0,2452.242125,2340.3357879999985,2454.1922429999977,2337.309113999999,33.530252287282,51.23840859479196,6.129032258064516,79.10458467741934,8.000485806451616,6.399032258064517,170.00416174738652,127.54838709677418,-1.8855359001040604,1235.3347853548387,-200.6157413121388,4.448374967741934,6.055096774193544,-0.3609968782518233,-0.5356503642039573,-1.9161310725692728,-12.482660498338904,4.114464099895941,39.8495092049948,0.2133818938605618,1.0506029435349271,1.8954358795936144,16.007846272659656,3.525414501137927,0.7769313121174248,204.224634343874,3.56796409964768,1.1035533905932735,0.6919417382415922,0.4267766952966368,17.66666666666667,0.9948387096774192,1.154339909009472,8.97137117196936,0.0,5.666666666666666,8.0,0.5913978494623658,0.9022222222222224,0.0926495726495725,12.05,1.384251455535313,42.9117951215947,24.510280218629408,49.386094528596814,44.50392064895031,-1.1936892851102328,152.92999999999986,1.9098854538895524,9.330490977729818,7,2.5649493574615367,2.19722457733622,2.079441541679836,4.48863636973214,68.15
"1,3-DI-TERT-BUTYL GLYCERIN",0,-0.5477314814814815,0.7606886469284388,180.11799999999997,-0.12,87.40999638300538,38.69,10.852654950869235,9.525833333333336,12.413861252834469,1,1,5.055989866417698,1.9775000000000005,57.41680000000005,1.041016432829983,123.0,120.0,110.0,90.0,612.0,674.0,2379.19487,2409.522929,3623.650418999999,2999.431124,43.27822171637601,77.89820577697999,4.0,62.61039131578947,7.480104210526314,5.833157894736843,168.13461639419674,114.0,42.0,1280.7060252631582,-185.7516435689292,3.0177132631578942,4.45227631578947,0.0683704293628793,0.0193628808864249,-1.4505523343552709,-9.01417176366433,3.0,33.70279013850416,0.123573407202216,1.126550648264102,0.987158010020496,16.005834838237302,3.52289919867787,0.7784704478638081,165.489505647364,3.7510536927403386,1.62273540677764,0.4690970937165709,0.2165063509461096,19.000000000000004,0.9557894736842109,1.1476745781756774,7.503125347544587,11.775805697278912,6.5,7.75,0.5078947368421056,0.8266666666666665,0.0376190476190475,13.03,1.2256186891151255,46.57351018637477,19.00397482811892,51.159193365092094,36.23534043112322,-2.0705842619214625,183.4599999999996,1.847039468232021,5.614082421954427,7,2.6390573296152584,2.70805020110221,2.079441541679836,4.663439094112067,38.69
XYLITOL,0,-1.4907407407407411,0.2963895134660185,140.04999999999998,-0.2,58.17018824639603,101.15,0.0,42.57361111111111,-1.2812962962962962,5,5,4.498320987654322,-2.9462999999999995,32.191999999999986,1.176363857712876,95.0,192.0,129.0,70.0,512.0,466.0,2013.353378,1703.2610049999998,2266.631666999999,2833.57634,22.49587485818799,40.41718636169798,7.272727272727272,91.5160626363636,8.412851272727277,6.844545454545455,171.8290924433404,94.36363636363632,-18.52892561983471,961.1531363636363,70.40659140798336,4.07750909090909,5.427659090909092,-1.6081973140495909,-1.82223140495868,0.5686448459953445,2.931507617790993,4.289256198347106,43.68877892561984,0.2723140495867768,0.9649017643313624,1.9853508250345144,16.0063913622975,3.519259971784941,0.7843504031950439,77.48989132085177,3.350898530965668,0.4646156167057839,0.0962250448649376,0.0,13.666666666666664,1.0254545454545452,1.160848556432777,5.193854131254341,0.0,4.166666666666667,5.75,0.6560606060606065,0.8222222222222225,0.2611111111111109,9.05,1.4485756660224112,31.868664652493045,25.10603104769047,39.729535740563705,36.36989737231396,2.056460014444757,110.66000000000014,1.8311102205222631,8.5427109793487,1,2.302585092994046,1.6094379124341005,0.6931471805599453,4.02535169073515,101.15
STYRENE GLYCOL,0,-0.7350000000000001,0.6315598663808173,128.08599999999998,-0.8600000000000001,59.749754852682194,40.46,0.0,17.617465986394556,-0.2182407407407407,2,2,2.424114117530204,0.7122999999999999,38.48760000000001,1.2857278973510142,103.0,135.0,81.0,51.0,426.0,448.0,1676.2096099999994,1667.551634,2117.979503999999,2129.869039,28.043737048489994,48.98374582284899,6.2,83.81048049999997,7.710610000000003,6.1450000000000005,161.7216970283745,66.19999999999999,-4.1,721.7174322000001,81.1746790160474,1.8822792,2.6612799999999988,-0.4699200000000027,-0.5000000000000014,0.7200988760000033,4.400959645750006,3.31,36.085871610000005,0.1424999999999999,1.315761161912249,1.9860517490881373,16.00317160474511,3.514607347867704,0.7857339650754022,52.71496872043976,3.5630098622689976,1.4171102898201595,0.5690355937288492,0.3190355937288492,12.333333333333332,0.98,1.1247610188005648,8.37631512280125,0.0,4.666666666666666,11.5,0.576666666666667,0.7611111111111112,0.0922222222222221,10.02,1.3609640474436813,27.219280948873624,29.75637585791037,35.69610437365713,28.60084037357068,-0.9144140916778905,111.56000000000007,1.952724104193718,3.44375802140548,8,2.6390573296152584,4.31331274212583,3.7655511015278886,5.696883732965045,40.46
TETRAPROPYLENE GLYCOL,1,-0.4549901902016804,0.5932555537994567,224.12699999999995,-0.2,103.6827174791049,68.15,16.190033724909718,17.81985251341669,8.53410649838413,2,2,9.676653263387744,0.5748000000000002,65.00860000000006,1.1772473505617729,151.0,200.0,121.0,123.0,778.0,832.0,3037.427121,3014.2489759999985,3888.810282999998,3888.749144999999,48.24275552607401,82.53173160958403,4.976744186046512,70.63784002325582,7.719182232558139,6.095116279069767,168.75924778425522,151.11627906976742,28.6073553272039,1580.0407901860465,-205.2970753256896,4.732254697674419,6.642651162790694,-0.1534732287723083,-0.2786587344510571,-1.8296569428393297,-11.721995064735298,3.51433207138994,36.74513465548945,0.1664575446187127,1.1029020221873749,0.9930398635140516,16.007859834058273,3.525688867603288,0.7767360491864189,274.23552527943593,4.180579296745188,1.991624578050972,0.8908528703593325,0.4432169165438555,23.0,0.9739534883720932,1.1498999014648914,9.648315773236302,7.290873887323688,7.666666666666666,10.0,0.5472868217054266,0.8596491228070173,0.0658410732714137,16.05,1.3136921231960728,56.488761297431125,30.11698327813085,62.84674893297026,44.35520095588674,-1.319350938690165,209.28999999999945,1.8900183975315712,9.280598845887948,12,2.833213344056216,2.8903717578961645,2.5649493574615367,4.990432586778736,68.15
PENTAPROPYLENE GLYCOL,0,-0.462621520511582,0.5280391044403803,276.159,-0.24,127.8910890518016,77.38000000000001,22.01290640896958,17.970350538234776,10.966284841057224,2,2,12.17777064018411,0.9799000000000004,80.42260000000007,1.1878302978855635,190.0,257.0,163.0,168.0,956.0,1036.0,3732.283869,3759.747724,4891.02534,4968.372474,59.92033695516802,103.30511735698,4.981132075471698,70.42045035849057,7.702054415094338,6.077924528301885,168.52807398001826,186.7169811320756,38.805980776076886,1937.570430792453,-260.844794711576,5.700594113207546,8.024683018867918,-0.0448022071911691,-0.1970665717337124,-2.420308882334417,-15.538920953913566,3.522961908152369,36.557932656461375,0.1629334282662869,1.1123177491971254,0.9930397513990332,16.009065685095493,3.5274327543770774,0.7765138444856355,415.4850868753422,4.684377527640992,2.643993505113154,1.2234831896562255,0.6491500098194368,28.33333333333334,0.9728301886792454,1.1490745429048692,11.767572147984936,9.26134433456216,9.5,12.5,0.5452830188679249,0.8652173913043476,0.0538302277432711,20.06,1.3106915123282046,69.46665015339484,29.55889510531387,77.52741029751026,55.07551678229631,-1.880327671329744,257.42999999999995,1.902399959217117,11.2620210394809,17,3.044522437723423,3.1780538303479458,2.8903717578961645,5.308267697401205,77.38000000000001
"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",0,-0.3796296296296302,0.5270322583023488,128.08599999999998,-0.08,61.8764821794686,40.46,0.0,19.02777777777778,7.530092592592593,2,2,1.3975174632647915,0.7742,39.5756,1.109849159801796,94.0,86.0,29.0,0.0,432.0,484.0,1682.3059939999998,1740.1941620000007,2762.199743999998,3106.082902000001,30.711414477584,65.27284841018799,4.0,64.70407669230768,7.481653230769232,5.843846153846154,167.07460971973012,73.84615384615387,25.076923076923062,882.3953095384614,62.442060781575314,2.0122338461538454,2.982953846153845,-0.361476923076924,-0.3846153846153837,0.553922212307692,3.3853535736537044,2.8402366863905333,33.93828113609467,0.1207100591715975,1.1667468742956202,0.9911001359506664,16.003104060920545,3.5138029472221644,0.7875215088967966,53.54602617852617,3.7429683146477615,0.6666666666666666,0.0,0.0,13.333333333333332,0.9569230769230768,1.1438880505301472,6.182280974743067,7.530092592592593,4.666666666666667,5.5,0.5128205128205132,0.7611111111111112,0.0922222222222221,10.02,1.2389012566026305,32.21143267166839,17.47475027320294,36.56521117656976,28.65860651145232,-0.8807742259185447,124.45999999999998,1.868233512793084,3.451353091832341,0,2.3978952727983707,2.19722457733622,0.0,4.532599493153256,40.46
"1,2-PROPYLENE GLYCOL",0,-0.5601851851851853,0.4358349966110497,68.031,-0.08,31.057602761014785,40.46,0.0,16.00462962962963,1.3888888888888888,2,2,2.1403004081632657,-0.6405,18.766600000000004,1.0452503719011013,34.0,30.0,0.0,0.0,244.0,220.0,952.856877,777.7527319999998,882.165112,649.8791580000002,13.210011238792,20.211574367396,4.923076923076923,73.29668284615386,7.928668615384614,6.305384615384616,171.58668123607634,44.30769230769232,-1.9763313609467483,507.4377212307693,-45.60335899760923,1.8124209230769224,2.4841692307692287,-0.4894946745562136,-0.5394082840236685,-0.1258348993037637,-0.715594219243977,3.40828402366864,39.033670863905336,0.208284023668639,0.9737631115323068,0.9939412940900434,16.003168933216823,3.5145923462708057,0.7857175178739887,23.46245852794944,2.02201548977873,0.0,0.0,0.0,7.000000000000001,0.987692307692308,1.1599946715451632,2.983717708365372,1.5277777777777777,2.1666666666666665,2.5,0.5717948717948717,0.8047619047619047,0.2019047619047619,4.02,1.3346791410515946,17.35082883367073,21.136617980751204,18.882921744786263,15.690840354364362,0.5584567457413905,64.87000000000006,1.7393603864164349,3.321083889349918,0,1.6094379124341005,0.0,0.0,2.772588722239781,40.46
"1,3-PROPYLENE GLYCOL",0,0.09375,0.4590493065582774,68.03099999999999,-0.08,31.057602761014792,40.46,0.0,15.8125,0.1875,2,2,3.8572800000000007,-0.6389,18.7886,1.0928203230275508,28.0,20.0,25.0,0.0,244.0,220.0,952.856877,777.7527319999997,717.2191390000003,533.6712419999999,13.210011238792,20.075933758547,4.769230769230769,73.29668284615386,7.928668615384614,6.305384615384616,171.58668123607634,42.30769230769232,-7.976331360946746,507.4377212307693,-45.60335899760921,1.8124209230769224,2.4841692307692287,-0.4894946745562136,-0.5394082840236685,-0.1258348993037637,-0.7155942192439769,3.254437869822486,39.033670863905336,0.208284023668639,0.9737631115323068,1.8571611796686585,16.003094295118565,3.5134574609419134,0.7875215088967963,25.220999018010296,1.9622967103435272,0.0,0.0,0.0,7.000000000000001,0.987692307692308,1.1599946715451632,3.31528630076007,0.0,2.1666666666666665,2.5,0.5717948717948717,0.8047619047619047,0.2019047619047619,4.02,1.3346791410515946,17.35082883367073,16.42068925784203,18.882921744786263,17.26047701726383,0.1846567457413908,64.87000000000006,1.769974746830583,3.362436867076458,0,1.6094379124341005,0.0,0.0,2.772588722239781,40.46
DIPROPYLENE GLYCOL,0,-0.4409722222222225,0.5578201447805287,120.06299999999996,-0.12,55.26597433371149,49.69,4.856481481481482,17.31724678760393,3.8748828420256993,2,2,4.667105505505507,-0.2354000000000002,34.18059999999999,1.0515668461264172,72.0,84.0,33.0,36.0,422.0,424.0,1647.7136249999992,1523.2514800000006,1884.380169,1608.4364779999996,24.88759266788599,40.98496011479199,4.956521739130435,71.63972282608692,7.798119130434786,6.174347826086957,169.82465749073853,79.91304347826089,7.21361058601134,864.9775108695653,-96.14625978839572,2.791388869565216,3.875086956521736,-0.3735266540642765,-0.4462003780718381,-0.6673581747115322,-4.21201059956528,3.474480151228734,37.60771786389415,0.1824952741020793,1.0572751289254696,0.9930393884641628,16.005246050746095,3.521342156873765,0.7784920742179912,79.67974754293118,2.8930627738718613,0.4714045207910317,0.4714045207910317,0.0,12.33333333333333,0.9791304347826084,1.1537037278719502,5.508793926590823,3.2818272864701434,4.0,5.0,0.5565217391304352,0.8363636363636364,0.119191919191919,8.03,1.3249692858267144,30.474293574014432,20.658916184764703,33.50840094785264,23.995282976999,-0.1186920497441049,113.0100000000001,1.8331444277671625,5.314823002836572,4,2.19722457733622,1.6094379124341005,1.6094379124341005,3.828641396489095,49.69
NEOPENTYL GLYCOL,0,-0.3055555555555553,0.5172764729081333,92.05299999999998,-0.08,43.787486989808,40.46,0.0,16.868055555555557,3.6875,2,2,2.25844544142726,-0.0028,27.95259999999999,1.085123614837661,44.0,40.0,25.0,0.0,320.0,316.0,1245.4493749999997,1114.709326,1467.83424,1544.475006,20.566262858188,38.47058690279199,4.0,65.54996710526314,7.633030526315791,5.991052631578948,169.67821980768358,54.94736842105264,0.786703601108036,674.553890736842,-44.25539962273679,1.9334661052631568,2.7459684210526305,-0.4125069252077568,-0.4386703601108034,-0.0425711236849173,-0.0835824948425345,2.891966759002771,35.50283635457063,0.1550138504155124,1.062642211519988,0.992922514840941,16.003095580766438,3.5134811853982213,0.7875215088967965,36.006966759432274,2.668823312135,0.0,0.0,0.0,9.666666666666666,0.966315789473684,1.1531847379966038,3.734231764433984,3.5972222222222223,3.166666666666667,3.5,0.5280701754385967,0.7814814814814814,0.1375661375661376,6.02,1.2674438038072338,24.08143227233744,17.719028915435494,25.700029212929373,20.57439042450237,-0.2904418848672484,93.05000000000013,1.777529117148975,3.357995128834866,0,1.9459101490553128,0.0,0.0,3.367295829986474,40.46
"2-BUTYNE-1,4-DIOL",0,-0.1661111111111111,0.3701229528529767,80.04199999999999,-0.52,36.42177026727067,40.46,0.0,15.825277777777778,-0.3322222222222222,2,2,4.091733333333336,-1.0256,21.9476,1.1646530691449777,52.0,44.0,20.0,25.0,278.0,244.0,1095.0888699999996,897.8026769999997,812.0388440000002,605.2988829999997,15.109685429094002,17.966043613698,7.5,91.2574058333333,8.098023333333332,6.545000000000001,165.63215900920784,49.666666666666686,-6.361111111111109,477.4648616666666,4.665359099836678,1.724918666666666,2.3106666666666658,-0.5762444444444436,-0.6336111111111098,0.2019772143433054,1.2198244371933178,4.13888888888889,39.78873847222221,0.2113888888888888,1.2200166544178046,1.989323089215179,16.00309339208758,3.513412944757736,0.7872634320904511,29.77008827274816,2.292772637032298,0.25,0.0,0.0,7.666666666666668,1.006666666666667,1.138720090346912,4.036437167970996,0.0,2.666666666666667,5.0,0.6277777777777777,0.7916666666666666,0.1638888888888889,5.02,1.4591479170272448,17.509775004326936,18.208951807257023,22.572933341025664,20.208020839342968,0.4834254766607044,70.36000000000007,1.8065250715749253,3.3883252147247767,0,2.079441541679836,1.3862943611198906,0.0,3.688879454113936,40.46
TRIPROPYLENE GLYCOL,0,-0.4451709078693204,0.6034269034717495,172.09499999999997,-0.16,79.4743459064082,58.92,10.361081821617535,17.786654436465945,6.286031483581088,2,2,7.1739733327850255,0.1696999999999998,49.59460000000004,1.1098527465527506,111.0,141.0,74.0,79.0,600.0,628.0,2342.570373,2268.7502279999994,2886.5952259999995,2688.059807,36.56517409698,61.758345862188,4.96969696969697,70.986981,7.746690545454546,6.122727272727273,169.13052692439334,115.51515151515152,17.409550045913683,1222.5102207272723,-150.19936620839383,3.762942545454544,5.259806060606057,-0.2627634527089074,-0.3612488521579428,-1.2433974439041349,-7.933689247760426,3.5004591368227738,37.0457642644628,0.1720844811753902,1.0874182744965462,0.9930392546078216,16.00660765904116,3.5237454155887526,0.7772116742854238,164.15980990429233,3.5955425347339665,1.1913177236047554,0.6868867239266071,0.2697229512675044,17.666666666666668,0.9757575757575758,1.151225477334018,7.702619093429054,5.203488021751911,5.833333333333333,7.5,0.5505050505050508,0.851111111111111,0.0847863247863246,12.04,1.3180945160030575,43.4971190281009,28.52482459426416,48.171540859804935,33.90226413758929,-0.735914574911865,161.14999999999978,1.8705269409000764,7.297264175438327,8,2.5649493574615367,2.3978952727983707,2.19722457733622,4.5217885770490405,58.92
"1,4-PENTANEDIOL",0,-0.2572685185185188,0.5343568186867893,92.05299999999998,-0.08,43.787486989808,40.46,0.0,16.77638888888889,1.903333333333333,2,2,4.0421884169884175,0.1397,28.000599999999988,1.1039152300446493,42.0,28.0,27.0,30.0,320.0,316.0,1245.4493749999997,1114.709326,1269.582186,983.608508,20.566262858188,35.58695465709399,3.789473684210526,65.54996710526314,7.633030526315791,5.991052631578948,169.67821980768358,50.94736842105264,-1.2132963988919647,674.553890736842,-44.25539962273682,1.9334661052631568,2.7459684210526305,-0.4125069252077568,-0.4386703601108034,-0.0425711236849171,-0.0835824948425355,2.681440443213297,35.50283635457063,0.1550138504155124,1.062642211519988,0.9939390222843524,16.003096320519127,3.5134642203038564,0.7872190682734929,40.61854165044312,2.547508786903524,0.408248290463863,0.0,0.0,9.666666666666666,0.966315789473684,1.1531847379966038,4.401361961236996,1.7179166666666668,3.166666666666667,3.5,0.5280701754385967,0.7814814814814814,0.1375661375661376,6.02,1.2674438038072338,24.08143227233744,22.71455136818185,25.700029212929373,19.15464673180116,-0.3079018848672485,93.05000000000013,1.8100521822095923,3.3788841044701368,0,1.9459101490553128,1.0986122886681098,0.0,3.367295829986474,40.46
"2-BUTYL-2-ETHYL-1,3-PROPANEDIOL",0,-0.2122916666666667,0.6187232001043982,140.09699999999998,-0.08,69.24725544739442,40.46,0.0,18.086320861678004,4.358401360544217,2,2,5.514661036562644,1.5576,46.42060000000002,1.18372546967193,64.0,88.0,73.0,28.0,472.0,508.0,1830.634371,1788.622514000001,2242.668387999998,2815.765957999998,35.278766096980014,69.22134748218801,2.967741935483871,59.05272164516127,7.385076000000003,5.72741935483871,168.07757473870902,66.70967741935485,5.377731529656605,1002.1728855483872,-43.12759472913624,2.0717094193548387,3.155219354838706,-0.3516251821019808,-0.358584807492198,0.0262266254031275,0.4374238760527168,2.1519250780437047,32.32815759833507,0.1059313215400623,1.1281179941974808,0.9871810828399008,16.003097802886078,3.5134925782378645,0.787521508896796,73.05490518505923,3.5046442203809405,0.75,0.375,0.0,14.999999999999996,0.9483870967741934,1.1474731808268444,5.664587988433895,4.136179138321996,5.166666666666666,5.5,0.4913978494623661,0.7564102564102566,0.0829836829836828,10.02,1.1810386681053249,36.61219871126507,22.90950919062283,40.21282013804009,29.01885218806442,-1.970249227410831,149.40999999999988,1.8569928170667247,3.4291880848677416,3,2.3978952727983707,1.9459101490553128,1.3862943611198906,4.204692619390966,40.46
